key,Enum_name,Type_Seat,Const_Number,UID,Candidate_Name,motor_cost,Motor Number
uuid:bf0b1d7b-1959-42dc-a4fd-83d82be68fc0,Nouman,PK,11,-9999,Tariq Ullah,-99,0
uuid:5b478bfa-1498-4d9b-a592-d975c37493d1,Nouman,PK,12,-9999,Arif Ullah Khan,-99,0
uuid:b29f010f-eb17-46f8-abaa-e2fb4e9aafa7,Nouman,PK,12,-9999,Muhammad Ajmal,-99,0
uuid:b2b76e95-711c-4db9-9a35-a7535e645096,Nouman,PK,12,-9999,Muhammad Nabi,-99,0
uuid:46f7d6f1-2ab6-48c2-8a2a-daad4f773d1e,Nouman,PK,12,4407,Habbib Ullah,-99,0
uuid:611f034c-04de-4616-94c8-ab6122bd4e03,Nouman,PK,12,4408,Hanif Ullah Khan,-99,0
uuid:0c85413d-2af4-416a-832d-49f1f9d9748b,Nouman,PK,12,4409,Inayat Ullah Khan,-99,0
uuid:f75f7a96-9c65-4c13-9169-aca8d0332fc3,Nouman,PK,13,-9999,Habib Almukhtyar,-99,0
uuid:29c677a8-a568-4649-b42b-c43f80c1f161,Nouman,PK,13,-9999,Malik Bilal Ahmad Khan,-99,0
uuid:0d382629-aaaa-403a-a38e-82b2224b7826,Nouman,PK,14,-9999,Fakhr Uzaman Khan,-99,0
uuid:27df8927-8116-4fe5-b5e2-06f7f3ca1755,Nouman,PK,14,-9999,Naeem Ullah,-99,0
uuid:9e9802d2-f834-4e9e-9e5b-145b18680194,Nouman,PK,14,-9999,Tahir Khan,-99,0
uuid:821a64f4-19f7-414d-969c-addf8393310f,Nouman,PK,14,4427,Jamil Ahmad,-99,0
uuid:3b575599-4674-4f80-ad05-9c40161b1981,Nouman,PK,14,4433,Zia Udin,-99,0
uuid:7e64a786-7473-4b15-9a6a-c23ac7ac70b9,Nouman,PK,15,-9999,Ayaz Udin,-99,0
uuid:a7f1baf2-0550-44a2-aaf3-68bbde628553,Nouman,PK,15,-9999,Kamran Zeb,-99,0
uuid:7867e5f6-4f46-40e8-84ab-971b0b609085,Nouman,PK,15,-9999,Rahman Ulmulak,-99,0
uuid:7abfc180-095b-4f69-98b6-577bec0b53f1,Nouman,PK,15,4439,Noor Muhammad,-99,0
uuid:80fcda23-ac73-43ad-8c4d-fbd1c06711d6,Nouman,PK,15,4440,Sajjad Ahmad,-99,0
uuid:90244517-f4de-4d09-b51f-1ec04f9ade63,Nouman,PK,15,4443,Shah Khizar,-99,0
uuid:cdcfdb84-f40d-4f72-830b-133f22322cb7,Nouman,PK,15,4444,Sumera,-99,0
uuid:071fdbb7-2ee2-4fd2-b15e-22d5db476b29,Nouman,PK,16,-9999,Abdul Rasheed,-99,0
uuid:6778cce6-ecd7-4d4e-9f06-d70450a318c9,Nouman,PK,16,-9999,Atta Urrahman,-99,0
uuid:1a370b21-9386-4610-a0c2-efa54a930817,Nouman,PK,16,-9999,Saira Shamas,-99,0
uuid:655214c3-12a4-4fcc-99d0-5bbc4ecba713,Nouman,PK,16,4447,Izaz Ul Mulak,-99,0
uuid:aaf0d216-a129-424d-9dcc-b3ef87c46cd3,Nouman,PK,16,4448,Muhammad Huzaifa,-99,0
uuid:6ff26d45-f634-492e-9898-8218470488d4,Nouman,PK,16,4450,Sar Biland Khan,-99,0
uuid:738f5c66-cb39-40bc-a17f-18733dc65994,Nouman,PK,17,-9999,Ali Shah,-99,0
uuid:b074a4f1-5f9a-4533-a6a8-a5ecdb4bc57e,Nouman,PK,17,-9999,Fazal Khaliq,-99,0
uuid:a065998d-d370-41b9-aade-7a75c26d3971,Nouman,PK,17,-9999,Ikram Ul Haq,-99,0
uuid:b9edd4fd-eec3-4cd3-80c0-6ddd3382166c,Nouman,PK,17,4452,Aziz Ul Haq,-99,0
uuid:ba2f7b2a-298a-47c1-9898-ffc64bc056f5,Nouman,PK,17,4456,Naeem Jan,-99,0
uuid:0fd47766-394f-4e62-ae91-50358a501e22,Nouman,PK,17,4458,Sayed Iftikhar Shah,-99,0
uuid:4dc25d76-6de4-40e8-98a6-170b76584069,Nouman,PK,17,4459,Shafi Ur Rahman,-99,0
uuid:41e6af8d-ed87-454f-8a5b-a1a3b0d59c4c,Malik Zeeshan,PK,18,-9999,Nasrullah Khan,-99,0
uuid:6895185d-13e3-4853-ad57-b6a5ebbaed94,Malik Zeeshan,PK,18,4467,M Ibrar,-99,0
uuid:5be64f78-a67d-4b68-b24a-c5c8e2351709,Malik Zeeshan,PK,18,4469,Said Wahab,-99,0
uuid:1c935fa4-4a55-4243-b6d1-4714456eaf56,Malik Zeeshan,PK,19,-9999,Faid Gul,-99,0
uuid:e99fff68-aa18-40fa-82db-759fd434d128,Malik Zeeshan,PK,19,-9999,Mushtaq Ahmad,-99,0
uuid:e6158ef7-cec6-4163-a53d-ed9142362498,Malik Zeeshan,PK,19,-9999,Sabir Ur Rahman,-99,0
uuid:79396ad4-f73d-4246-b590-e6bd8b1a0346,Malik Zeeshan,PK,19,4473,Fiyaz Gul,-99,0
uuid:d042a688-c479-4bc5-bb5f-0babaa37abf6,Malik Zeeshan,PK,19,4475,Gul Zaman,-99,0
uuid:c94c6df5-083e-4558-b49a-fd37cbb075cd,Malik Zeeshan,PK,19,4476,Haleem Said,-99,0
uuid:917beaa7-a673-4da9-87e2-68d84ac526e1,Malik Zeeshan,PK,19,4477,Jamal Uddin,-99,0
uuid:e1fbc988-e87d-4549-ad38-45e67b6ea53f,Malik Zeeshan,PK,19,4480,Shafi Ullah,-99,0
uuid:b9722c22-c679-464a-b377-4672e2e05f8f,Malik Zeeshan,PK,19,4482,Syed Muhammad Ali Shah,-99,0
uuid:8876ff06-5323-4059-9882-c7bd9739e8d1,Malik Zeeshan,PK,20,-9999,Abdul Hakeem,-99,0
uuid:97c940df-bb0a-4fc8-b5dd-f30284dcc40b,Malik Zeeshan,PK,20,-9999,Haleemur Rahman,-99,0
uuid:cd30c3e8-fa82-45dd-a359-58f08fb283f7,Malik Zeeshan,PK,20,-9999,Kamran,-99,0
uuid:b49808d4-c1a7-4c7b-be89-d318664b579d,Malik Zeeshan,PK,20,-9999,Malang,-99,0
uuid:3c5ac01a-f5b1-4e3d-ac16-cc34040dfa70,Malik Zeeshan,PK,20,-9999,Nizam Ul Mulk,-99,0
uuid:09e02c1b-d8e7-46b4-9f0d-74738f9256b5,Malik Zeeshan,PK,20,-9999,Ravindar Kour,-99,0
uuid:0062feae-000d-40c6-a483-f40d48083290,Malik Zeeshan,PK,20,-9999,Saleem Khan,-99,0
uuid:85689efc-c3d0-4f03-932c-e7629cc240f1,Malik Zeeshan,PK,20,-9999,Samiur Rahman,0,0
uuid:516d8096-9c6e-4e99-a7af-b667e42db303,Malik Zeeshan,PK,20,-9999,Shah Bakht Rawan,-99,0
uuid:d09faa9c-6f9e-40bf-a721-305592809c74,Malik Zeeshan,PK,20,-9999,Tahir Ali,-99,0
uuid:94fc893b-e9bc-4c6c-997d-bcf5d548bed7,Malik Zeeshan,PK,20,4492,Fazli Ghafoor,-99,0
uuid:db772e93-9d16-4ea0-8121-3439b8ddfe4a,Malik Zeeshan,PK,20,4493,Fazal Karim,-99,0
uuid:af6649ee-b9c5-496d-a27a-90e1d34f85d2,Malik Zeeshan,PK,20,4495,Saifullah Khan,-99,0
uuid:bcbb4c53-6bd8-438f-a947-5cd77038ccd0,Malik Zeeshan,PK,21,-9999,Ashtam Khan,-99,0
uuid:e9da460e-8461-4cde-8670-897b5939c8a5,Malik Zeeshan,PK,21,-9999,Bakhtiar Ali,-99,0
uuid:f45a59ca-96b4-4f9b-b051-fdb7adbf4b5d,Malik Zeeshan,PK,21,-9999,Fanoos Gujar,-99,0
uuid:89ec1ad7-8bc6-485a-a9f7-62fc669395be,Malik Zeeshan,PK,21,-9999,Fazal Hadi,-99,0
uuid:6a2e7f67-815f-4cf4-8a8e-8ced54cbb847,Malik Zeeshan,PK,21,-9999,Habibur Rahman,-99,0
uuid:aa765d3b-260a-4e7c-a496-d1fe4de971f5,Malik Zeeshan,PK,21,-9999,Ismail,-99,0
uuid:6e5ba1f4-b466-4492-8571-0a4f04dd9ef5,Malik Zeeshan,PK,21,-9999,Kamran Khan,-99,0
uuid:953c379c-274c-4dcf-9860-a3d0c22a3afc,Malik Zeeshan,PK,21,4497,Nasir Ali,-99,0
uuid:db9259f1-0535-4267-9684-7854723f465e,Malik Zeeshan,PK,22,-9999,Abdul Majid,-99,0
uuid:013affd2-a315-4073-9b12-3790f9398fe3,Malik Zeeshan,PK,22,-9999,Adeel Khan,-99,0
uuid:cd941681-bf83-4942-90e4-fdf8f2016f4a,Malik Zeeshan,PK,22,-9999,Jehanzeb,-99,0
uuid:9de4f81f-b04b-454a-b032-69b77c5ccde6,Malik Zeeshan,PK,22,-9999,M Hanif,-99,0
uuid:df46d7aa-b165-4233-8401-859d0b8a4274,Malik Zeeshan,PK,22,-9999,Sardar Ali,-99,0
uuid:99d840ac-8390-43e6-8fdb-1a604d75162e,Malik Zeeshan,PK,22,-9999,Umar Khataib,0,0
uuid:fa064786-8b5d-4d29-8273-554baae3e862,Malik Zeeshan,PK,22,4507,Sardar Hussain,0,0
uuid:bd4eb750-83ab-47a9-abac-ba9472a417c9,Malik Zeeshan,PK,23,-9999,Hayat Khan,-99,0
uuid:c0dbaccf-d5e5-4f74-8c87-3ddf341d4252,Malik Zeeshan,PK,23,-9999,Noor Muhamad Khan,-99,0
uuid:f8a00fdd-c881-42af-a80a-33de8363ae52,Malik Zeeshan,PK,23,-9999,Said Fareen,-99,0
uuid:cacdd48b-ac79-4e1a-9565-8a497919aed3,Malik Zeeshan,PK,23,-9999,Said Gul,-99,0
uuid:d98337cd-a40b-4430-be65-52e6fccb726f,Malik Zeeshan,PK,23,-9999,Waqif Khan,-99,0
uuid:cac070c3-c1e5-4951-91d6-d22d43b89d60,Malik Zeeshan,PK,23,4509,Abdul Hadi,-99,0
uuid:e3df90cc-7230-489c-b93c-69438aeddf08,Malik Zeeshan,PK,23,4512,Jamal Ud Din,-99,0
uuid:058baa24-e285-47bd-87cf-c0ad6a5cc7cb,Malik Zeeshan,PK,23,4513,Jahan Zeeb,-99,0
uuid:ca8341af-9909-4b29-ba38-fdc8c8d8a034,Malik Zeeshan,PK,23,4514,Mian Nazeer Rahman,-99,0
uuid:68cb4f23-6d80-4a0b-910e-4ed82d4529e1,Malik Zeeshan,PK,23,4518,Rasheed Ahmad,-99,0
uuid:f1b68560-86b6-4c12-b449-c17555dc5c2c,Malik Zeeshan,PK,23,4519,Sarbaz Khan,-99,0
uuid:e7824356-33e3-4095-baaf-b96ab9bcc507,Malik Zeeshan,PK,23,4521,Umar Zada,-99,0
uuid:2b4006a6-29c4-4769-80f3-7f65ea8b5e68,Malik Zeeshan,PK,24,-9999,Abdul Aleeem,-99,0
uuid:8d9b16e4-8bf0-43bc-85be-5024134c879b,Malik Zeeshan,PK,24,-9999,Anwer Ali,-99,0
uuid:15dc7af7-d382-4f3c-a1c9-c5776521bb90,Malik Zeeshan,PK,24,-9999,Fazail Rab Alam,0,0
uuid:b7f87357-962e-4dc9-a068-1c8bbf4e771f,Malik Zeeshan,PK,24,-9999,Zaidullah,-99,0
uuid:2eb3adbb-58e8-4b1a-a6c6-f51fd846c0ef,Malik Zeeshan,PK,24,4522,Abdulmula,-99,0
uuid:6c22bfac-058f-4748-8906-ad3afa1c68d7,Malik Zeeshan,PK,24,4524,Akhtar Ali,-99,0
uuid:066d1eea-6c7d-479e-a889-b36dde918721,Malik Zeeshan,PK,24,4527,M Ali Khan,-99,0
uuid:9d65cf38-3699-451b-9aa7-beb3d2ff3175,Malik Zeeshan,PK,24,4530,Saleem Zada,-99,0
uuid:d0fb3e2d-4164-4fe2-9110-997c3f1a0069,Malik Zeeshan,PK,24,4531,Sher Alam Khan,-99,0
uuid:c5c8c53f-d921-4234-bf76-b20d8be428ce,Malik Zeeshan,PK,26,-9999,Sarwar Shah,-99,0
uuid:69fe7dc2-8c65-4022-9524-4bee37140fe3,Malik Zeeshan,PK,26,-9999,Syed Muzumil Shah,-99,0
uuid:bc5df76b-b6e6-4096-8c54-6c5feb47edd4,Malik Zeeshan,PK,26,4550,Abdul Ghafar,-99,0
uuid:467a60fd-c65d-4623-a3e7-5f6ba0f38a39,Malik Zeeshan,PK,26,4551,Afsar,-99,0
uuid:23552b82-fd9c-4754-add2-055f4c9061c4,Malik Zeeshan,PK,26,4552,Nisrat Sherazi,-99,0
uuid:96342072-aa49-46c4-86c0-43bda58a6d7e,Malik Zeeshan,PK,26,4553,Sidra Khalid,-99,0
uuid:abd14597-a709-49da-8b68-ab7a06959ba1,Malik Zeeshan,PK,27,-9999,Abdul Rahman,-99,0
uuid:2c60cdfd-ba60-47f8-83e9-6a9b2721748f,Malik Zeeshan,PK,27,4554,Fazal Ur Rahman,-99,0
uuid:9e676229-6ae8-45a2-a7d3-223ff09c5fea,Malik Zeeshan,PK,27,4556,Muhammad As Matullah,-99,0
uuid:a44e0cd5-592e-408d-9b54-6ab7d8c9e7bf,Malik Zeeshan,PK,27,4557,Muhammad Iqbal Khan,-99,0
uuid:55b3e243-cfdc-487d-aa33-34ec96779227,Malik Zeeshan,PK,27,4558,Naseer U Din,-99,0
uuid:09547d1a-f37e-4eb7-8d86-84fa1d83a063,Malik Zeeshan,PK,27,4558,Naseer Ud Din,-99,0
uuid:1e42ceb9-5090-4f84-bda0-4464dc26eec5,Malik Zeeshan,PK,27,4561,Saifullah,-99,0
uuid:e2f80360-7583-4229-a1e9-7a5b44eac3c2,Malik Zeeshan,PK,27,4562,Zia Ur Rahman,-99,0
uuid:2785186e-f842-42b9-9dda-ef4824b63590,Malik Zeeshan,PK,28,-9999,Abdul Bari,-99,0
uuid:a5fb8375-cee9-45bb-afe0-9f63b3d632f2,Malik Zeeshan,PK,28,-9999,Muhammad Iqbal Khan,-99,0
uuid:0439c6cd-0bde-498b-bc2a-a2507f648419,Malik Zeeshan,PK,28,-9999,Shah Fasail Khan,-99,0
uuid:91935f3e-7d79-46c2-b5c6-b4742c21da9b,Malik Zeeshan,PK,28,4563,Ghulamullah,-99,0
uuid:554ec96b-5616-4702-a9a8-3eb52b425dea,Malik Zeeshan,PK,28,4564,Javaid Khan,-99,0
uuid:95a8e75d-49eb-4458-81a6-5f53c5851b4e,Malik Zeeshan,PK,28,4566,M Ikram Khan,-99,0
uuid:dca144c0-728e-4bc0-95a9-d466179726c5,Malik Zeeshan,PK,28,4567,M Naeem Khan,-99,0
uuid:41199d40-a6d8-4d86-9a79-4ff17795b4b7,Malik Zeeshan,PK,28,4568,Sardarullah Khan,-99,0
uuid:f8e281d9-8a2a-4fd6-80b9-4008abfa4ab7,Malik Zeeshan,PK,28,4569,Shah Hussain Khan,-99,0
uuid:4d1f918b-2454-46e2-a31c-2d88502eea45,Malik Zeeshan,PK,28,4570,Zubair Khan,-99,0
uuid:62977bf0-2a0a-436e-9750-639a032a052a,Malik Zeeshan,PK,29,-9999,Haji Imdadullah,-99,0
uuid:fe6fe96d-f4b2-44cc-86ad-ca3a2e482ddd,Malik Zeeshan,PK,29,-9999,Khalid Khan,-99,0
uuid:b5e8a0a7-2f31-4ccc-9629-818820ce4e7b,Malik Zeeshan,PK,29,-9999,M Saleem Malik,-99,0
uuid:0058123a-3835-4b42-b697-4617fe297df0,Malik Zeeshan,PK,29,-9999,Nisar Ahmad,-99,0
uuid:a2a08c9c-fdd2-45f7-b163-fc69bacf66d1,Malik Zeeshan,PK,29,-9999,Saeed,-99,0
uuid:4f24488c-3f56-4f36-a518-9a2a794433b9,Malik Zeeshan,PK,29,-9999,Sayed Amal Shah,-99,0
uuid:ba14a367-ba8a-4300-b570-c237e88dd760,Malik Zeeshan,PK,29,4575,M Fayyaz,-99,0
uuid:905887cf-998f-4f39-b547-dbf98c697290,Malik Zeeshan,PK,29,4577,M Qasim,-99,0
uuid:61148a6f-5968-4dbb-a473-31f8ab723a72,Malik Zeeshan,PK,29,4583,Zain Ul Maarifine,-99,0
uuid:df2c7733-1bb6-4a18-abcb-34fa3b5f0b08,Malik Zeeshan,PK,30,-9999,Abdul Qadoos Khan,-99,0
uuid:cd4f9c52-9d0f-4a97-ba92-8dd487ecc142,Malik Zeeshan,PK,30,-9999,Atta Ullah,-99,0
uuid:ea5615d6-1de7-4bc6-811e-d207b28c50ec,Malik Zeeshan,PK,30,-9999,M Bashir,-99,0
uuid:8ce750d7-9da8-4182-b20d-6403168efe07,Malik Zeeshan,PK,30,-9999,Maria Fatima,-99,0
uuid:0b867f22-8666-4982-91ab-684963db755c,Malik Zeeshan,PK,30,-9999,Mian Ghulam Qasim,-99,0
uuid:e96bf8c4-fcfd-4618-a28e-fd53690ac0c7,Malik Zeeshan,PK,30,-9999,Syed Muhammad Saqib,-99,0
uuid:713e46cc-7f20-453f-9c32-9eadf34fd5a8,Malik Zeeshan,PK,30,-9999,Taimur Raza,-99,0
uuid:2dcec56a-0f1e-4278-8f13-5736434bb8cd,Malik Zeeshan,PK,30,-9999,Zafer Mehmood,-99,0
uuid:0593ae23-f9e5-482f-9bd8-4452b80242b1,Muzamil Sattar,PK,30,2384,Arbab Alamgir Khan,-99,0
uuid:2f0b1e7b-04c2-4b41-be25-4914e8f33f0e,Malik Zeeshan,PK,30,4595,Amir Shazad,-99,0
uuid:0f48126c-c095-407d-a57d-c1b70f427697,Malik Zeeshan,PK,30,4596,Hamid Ali Khan,-99,0
uuid:ce996174-da0c-43c0-b9a1-6eaec7bb9394,Malik Zeeshan,PK,30,4597,Manzar Sadiq,-99,0
uuid:1d3be7b0-1846-4387-a0f7-6e68a6c8d031,Malik Zeeshan,PK,30,4601,Rashid Ali,-99,0
uuid:c343dd46-d922-454c-90a1-f8bad6cfa8ea,Malik Zeeshan,PK,30,4604,Syed Mazhar Ali Qasim,-99,0
uuid:9bfecf13-e21b-4ac6-9d3e-e1a3db3b048d,Malik Zeeshan,PK,30,4606,Wajid Hamaio,-99,0
uuid:a8e51277-4bb2-4fab-a72c-4efb68a1f72a,Komal Sami,PK,31,-9999,Ahsan Ul Haq,-99,0
uuid:f6f060ac-3e22-466d-b9e2-d1baaa75a260,Komal Sami,PK,31,-9999,M.Bilal Zahid,-99,0
uuid:1708b53d-4927-4811-b595-90ea6c4ed355,Komal Sami,PK,31,4607,Alamgir Khan Urf Maria,-99,0
uuid:f7155477-55b8-4183-8bc2-46c5b1ff7256,Komal Sami,PK,31,4608,Arif Ameen,-99,0
uuid:8524d075-a8e1-4b18-aa47-027d5aba5937,Komal Sami,PK,31,4610,Kamran Anwar,-99,0
uuid:e8158973-dd3d-41ef-a060-b5ce56142671,Komal Sami,PK,31,4613,M.Ibrahim,-99,0
uuid:54232ab5-ddb6-4b7e-9fc9-7946fb0e3dae,Komal Sami,PK,31,4614,M.Naeem,-99,0
uuid:79d0c67f-1708-4730-a854-2f3f57d7d599,Komal Sami,PK,31,4615,M Nisar,-99,0
uuid:90fa5e0f-f3f3-4f8e-b332-8772ca26ac28,Komal Sami,PK,31,4616,Nadir Khan,-99,0
uuid:18265ded-8179-4a4e-9733-ad64d091d4ab,Komal Sami,PK,31,4617,Rustam Khan,-99,0
uuid:cf7c4d8f-c06c-473c-87db-6d8317c7e13f,Komal Sami,PK,31,4619,Syed Tahir Hussian Shah,-99,0
uuid:3718b33c-3ac7-4b9d-8fc6-067eccaf651e,Komal Sami,PK,31,4620,Sardar Zahoor Ahmed,-99,0
uuid:609088ce-bab1-42f4-96c1-c5cb72743042,Komal Sami,PK,32,-9999,Kifayat Ullah,-99,0
uuid:75db52c5-4b16-4d94-8b0a-29260b4dae5d,Komal Sami,PK,32,-9999,M Anwar Khan,-99,0
uuid:36c49bea-5310-48f3-966d-e878bfcc5e22,Komal Sami,PK,32,-9999,M Nawaz,-99,0
uuid:6b645c48-0626-4610-8e29-ba334211df8b,Komal Sami,PK,32,4623,Ibrar Hussain,-99,0
uuid:bb169b48-4ece-4549-91b3-bd13cd76351a,Komal Sami,PK,32,4624,M Miraj,-99,0
uuid:e5c53fc2-c14d-43ce-9662-abe3741e10bd,Komal Sami,PK,32,4625,M Naeem,-99,0
uuid:02f27029-c0e2-4460-9d72-f8c737b4c9ab,Komal Sami,PK,32,4626,M Naeem,-99,0
uuid:526218e2-5137-431a-9a53-dd32189bc2bd,Komal Sami,PK,32,4630,Raja Muhmmad Hasrat,-99,0
uuid:82949533-5ce0-4fb5-b312-31db8998c905,Komal Sami,PK,32,4631,Taleh Muhmmad,-99,0
uuid:9186f26e-ab15-4bc8-b132-687ac2628965,Komal Sami,PK,33,-9999,Fakhar Ur Zaman,-99,0
uuid:cc79c260-1181-4dd9-8ac7-219486040c6c,Komal Sami,PK,33,-9999,Ibrar Hussain,-99,0
uuid:c13d778a-bb3f-41ef-a4ad-1713fd3f8153,Komal Sami,PK,33,-9999,Khan Muhammad,-99,0
uuid:d63d4006-8102-4e26-9e98-7ab1a5196b20,Komal Sami,PK,33,-9999,M Safdar,-99,0
uuid:f7623cba-03a9-4789-a19b-33337a63553c,Komal Sami,PK,33,-9999,Nawabzada Hissam,-99,0
uuid:99f9417e-4548-4033-b543-2d7e7d5e93d4,Komal Sami,PK,33,-9999,Safeer Ahmad,-99,0
uuid:f9feb11f-4927-4675-b0e5-e058805f9603,Komal Sami,PK,33,-9999,Shahzad Haider,-99,0
uuid:2891fc35-1193-4d90-9ecc-883677430805,Komal Sami,PK,33,-9999,Wajeeh Ur Zaman,-99,0
uuid:eb96b97c-3ca5-4d05-8466-0396bf330a28,Komal Sami,PK,33,4633,Ahmed Sheryar Khan,-99,0
uuid:316333e3-5c3e-49e4-9c20-eb0acea13027,Komal Sami,PK,33,4634,Ali Muhammad Khan Tanoli,-99,0
uuid:c885ec29-cdb2-431d-bcd8-38fabf4ba228,Komal Sami,PK,33,4635,Dawar Khan,-99,0
uuid:9cee3bf2-f8a6-4fdf-b9bb-c00061eb8e77,Komal Sami,PK,33,4636,Ibad Ur Rehman,-99,0
uuid:2adb75f0-1153-4ca0-b128-de738aaaa4c7,Komal Sami,PK,33,4637,Mohabbat Khan,-99,0
uuid:ff0ab260-702b-4d55-a31d-b9aa88938dcd,Komal Sami,PK,33,4638,M Iqbal,-99,0
uuid:a6ecd36e-1ab3-43cb-8d7a-7a701a8337fa,Komal Sami,PK,33,4640,Nawabzada Farid,-99,0
uuid:138f6f15-d8e6-4e81-a515-8a88528c1089,Komal Sami,PK,34,-9999,Abdullah Haroon Khan,-99,0
uuid:f63b5944-8327-4818-bd43-913e53362445,Komal Sami,PK,34,-9999,Arshada Sabeel,-99,0
uuid:89e32133-0a58-4d5d-b56b-009aebbffcf3,Komal Sami,PK,34,-9999,Fakhar Ur Zaman,-99,0
uuid:d2d9477c-735b-4410-b658-e5395802a639,Komal Sami,PK,34,-9999,M Abdul Rehman Yaquoob,-99,0
uuid:2913dd49-ad07-4f70-bedf-adb61a4306ba,Komal Sami,PK,34,-9999,Shakeel Ahmad,-99,0
uuid:82c5faa0-6538-4262-b3f7-93fff18c9026,Komal Sami,PK,34,-9999,Wajeeh Ur Zaman,-99,0
uuid:4686da81-8f0a-44b3-813d-f3af1058eee4,Komal Sami,PK,34,-9999,Zahida,-99,0
uuid:ff1cf4bb-4974-4373-a83a-aee5a843c623,Komal Sami,PK,34,4647,M Maqsood,-99,0
uuid:37d4ad3a-f3d5-4b36-aea8-d6b1fe831427,Komal Sami,PK,34,4650,Raja M Ishfaq,-99,0
uuid:814db43e-69d6-403b-8104-b5333af8cae1,Komal Sami,PK,34,4651,Sardar Muhammad Sultan,-99,0
uuid:a2a80ace-34df-454b-a5f0-8be59eeeca15,Komal Sami,PK,35,-9999,Ahmad Shehyar,-99,0
uuid:d1ac9eae-eb9c-47b5-859a-42cb7a3f59ad,Komal Sami,PK,35,-9999,Ameer Muhammad Khan,-99,0
uuid:67a50f72-cd9e-4b75-898a-157b8cd6b6e9,Komal Sami,PK,35,4659,Shoukat Zareen,-99,0
uuid:10a120d4-a41a-4281-a2b5-ceb941ef1d75,Komal Sami,PK,35,4661,Shahzad Haider,-99,0
uuid:19a54cd9-1ec7-499e-a8cf-c13611275245,Komal Sami,PK,35,4662,Syed Liaq Aziz Shah,-99,0
uuid:4a78b0f2-013a-4d45-a7ed-84bfa478cad0,Komal Sami,PK,35,4663,Taimur Ullah Khan,-99,0
uuid:8c4de415-02a9-4a91-a7eb-0724bf9c1057,Komal Sami,PK,36,-9999,M Chanzeb Abbasi,-99,0
uuid:b71e7e2d-74ff-4606-8a9a-260d2b2aa6a8,Komal Sami,PK,36,-9999,M Jahangir Abbasi,-99,0
uuid:25047ee8-0243-460f-8c6c-fa4b73ca229d,Komal Sami,PK,36,-9999,Mubashar Hussain,-99,0
uuid:7994a488-786a-4b0d-839b-7bb9acf22bbc,Komal Sami,PK,36,-9999,Mubashir Latif Abbasi,-99,0
uuid:bcf5648c-3628-4819-b5aa-25d04ddabbad,Komal Sami,PK,36,-9999,Sardar Fida M Khan,-99,0
uuid:c7124f89-1988-49bb-bfb8-014332ddf169,Komal Sami,PK,36,-9999,Zulfiqar Javaid,-99,0
uuid:d131ae8e-c993-461f-9840-a0c561edeb93,Komal Sami,PK,36,4665,Abdullah,-99,0
uuid:e0dc2491-7c85-443f-b52a-51e0d1f16c29,Komal Sami,PK,36,4669,Imran Khan,-99,0
uuid:b9b78cc8-a4d0-45d5-818b-d531ea271d72,Komal Sami,PK,36,4671,M Kamran,-99,0
uuid:0123f893-ea5d-424e-81c9-0ec4a9470cb0,Komal Sami,PK,36,4674,Rashid Youqoob,-99,0
uuid:7fa21305-f0d0-4f56-9c9c-9a40846dc3e1,Komal Sami,PK,36,4675,Robina Zahid,-99,0
uuid:b0cfb126-c964-44d1-a6f4-92a993164d9d,Komal Sami,PK,36,4676,Sajid Quraish Khan,-99,0
uuid:9521bc5b-e8aa-4152-920a-b80dd8f2e4df,Komal Sami,PK,36,4677,Sardar Farid Ahmad Khan,-99,0
uuid:8dfde460-92c4-4698-9134-0ea293ebfcf5,Komal Sami,PK,36,4679,Shabir Ahmed,-99,0
uuid:6b39bb62-2df4-41d5-bcd2-b9780788f0bb,Komal Sami,PK,37,-9999,Sardar Atiq Ur Rehman,-99,0
uuid:ef49a775-849f-4d33-a368-e4c5c6f2291d,Komal Sami,PK,37,-9999,Sardar Kaleem Zaib,-99,0
uuid:c761454b-a0ec-47d5-9f88-d8cff1aa6d68,Komal Sami,PK,37,-9999,Sardar Sher Khan,-99,0
uuid:dc678045-f62b-44ea-8c81-d38e0d1a6a93,Komal Sami,PK,37,4683,Jawad Khan,-99,0
uuid:92919044-4c03-4650-be38-7192d216efc1,Komal Sami,PK,37,4690,Rabia Gull,-99,0
uuid:39e2fe25-fa9f-4f5d-8d06-21cac7fd8e6a,Komal Sami,PK,37,4691,Rukhsana Bibi,-99,0
uuid:86ba33dd-f73e-4c3a-a8a1-1b63365f4562,Komal Sami,PK,37,4693,Sajid Hussain,-99,0
uuid:da934858-986e-4e99-9ac7-44914e809543,Komal Sami,PK,37,4696,Sardar M Idrees,-99,0
uuid:3ffbeed6-677e-43ce-97ba-80dc2c695bd0,Komal Sami,PK,38,-9999,M Arshad,-99,0
uuid:e27bdba2-6405-498c-9620-86b7a578a7bd,Komal Sami,PK,38,-9999,M Bashir Tanoli,-99,0
uuid:9999dc77-5403-4b6e-a182-7a9f407a712d,Komal Sami,PK,38,-9999,M Shafique,-99,0
uuid:98910f10-79e1-4b6d-8444-24bdd91e6091,Komal Sami,PK,38,-9999,Malik Habib Ur Rehman,-99,0
uuid:7f9ac901-9600-409c-8498-6af5bdbc8877,Komal Sami,PK,38,-9999,Nadeem Ahmed,-99,0
uuid:61266e72-f020-4541-9ecb-aca8f7414c7e,Komal Sami,PK,38,-9999,Raheela Bibi,-99,0
